statement ID,time,document ID,document type,text,mp,party,concept,agreement,category
2492,2015-02-27,205,EoV,"Der Chef der neuen griechischen Regierung – bestehend aus der linksextremen Partei Syriza und der rechtsextremen Partei Anel –, Alexis Tsipras, hat bereits vor der griechischen Parlamentswahl erklärt, dass er den in den vergangenen Jahren eingeschlagenen Reformkurs verlassen werde. Die Troika werde aus dem Land gefegt, Privatisierungen würden gestoppt. Für den öffentlichen Dienst wurden umfangreiche Wiedereinstellungen angekündigt, ebenso Rentenerhöhungen und die Anhebung des Mindestlohns. Die griechische Regierung forderte eine Schuldenkonferenz mit dem Ziel eines erheblichen Schuldennachlasses. An die Hauptfinanzhilfevereinbarung und die im Memorandum of Understanding, MoU, aufgenommenen Verpflichtungen zur konkreten Durchführung des Anpassungsprogramms fühle man sich nicht gebunden. Man werde gegebenenfalls klagen.

Nach den ersten Umfragen, die in Griechenland eine Syriza-geführte Regierung prognostizierten, verschlechterten sich die finanz- und wirtschaftspolitischen Parameter des Landes erheblich. Die Zinssätze für Staatsanleihen haben mittlerweile Fantasiewerte erreicht und übertreffen die Zinssätze der über die EFSF bereitgestellten Mittel mehr als um das Zehnfache. Es setzte eine massive Guthabenflucht von griechischen Konten in der Größenordnung von über 30 Milliarden Euro ein. Bereits in den ersten Tagen hat die griechische Regierung in rekordverdächtiger Zeit das Vertrauen in die Verlässlichkeit griechischer Politik erschüttert. Auch die nicht koordinierte unprofessionelle Vorgehensweise – sieht man einmal von der unvertretbaren Beleidigung Deutschlands und deutscher Spitzenpolitiker ab – dürfte zu einer erheblichen Belastung des politischen Klimas beigetragen haben.

Die unternehmerische Bereitschaft, in Griechenland zu investieren, hat durch die Syriza-Anel-Regierung sehr gelitten.","Mortler, Marlene",CSU,Party politics_Syriza,0,Politics
2493,2015-02-27,205,EoV,Privatisierungen würden gestoppt,"Mortler, Marlene",CSU,Greece_Privatisation,1,Policy
2496,2015-02-27,205,EoV,Für den öffentlichen Dienst wurden umfangreiche Wiedereinstellungen angekündigt,"Mortler, Marlene",CSU,Greece_Public sector_Job cuts,1,Policy
2494,2015-02-27,205,EoV,"Für den öffentlichen Dienst wurden umfangreiche Wiedereinstellungen angekündigt, ebenso Rentenerhöhungen und die Anhebung des Mindestlohns.","Mortler, Marlene",CSU,Greece_Pension cuts,1,Policy
2495,2015-02-27,205,EoV,"Für den öffentlichen Dienst wurden umfangreiche Wiedereinstellungen angekündigt, ebenso Rentenerhöhungen und die Anhebung des Mindestlohns.","Mortler, Marlene",CSU,Greece_Lowering minimum wage,1,Policy
2497,2015-02-27,205,EoV,Die griechische Regierung forderte eine Schuldenkonferenz mit dem Ziel eines erheblichen Schuldennachlasses.,"Mortler, Marlene",CSU,Greece_Debt relief,0,Policy
2500,2015-02-27,205,EoV,Es setzte eine massive Guthabenflucht von griechischen Konten in der Größenordnung von über 30 Milliarden Euro ein.,"Mortler, Marlene",CSU,Greece_Capital flight,0,Polity
2501,2015-02-27,205,EoV,Bereits in den ersten Tagen hat die griechische Regierung in rekordverdächtiger Zeit das Vertrauen in die Verlässlichkeit griechischer Politik erschüttert. Auch die nicht koordinierte unprofessionelle Vorgehensweise – sieht man einmal von der unvertretbaren Beleidigung Deutschlands und deutscher Spitzenpolitiker ab – dürfte zu einer erheblichen Belastung des politischen Klimas beigetragen haben.,"Mortler, Marlene",CSU,Crisis management_Greek government,0,Politics
2499,2015-02-27,205,EoV,sieht man einmal von der unvertretbaren Beleidigung Deutschlands und deutscher Spitzenpolitiker ab,"Mortler, Marlene",CSU,Prejudice_Germany_Greece,0,Politics
2998,2015-02-27,205,EoV,"Die beachtlichen Anpassungsbemühungen, die die früheren griechischen Regierungen und das griechische Volk bislang unternahmen, wurden quasi über Nacht um Monate, wenn nicht Jahre, zurückgeworfen.","Mortler, Marlene",CSU,Party politics_Previous Greek governments,0,Politics
2503,2015-02-27,205,EoV,"Zwar war auch bislang bei den Anpassungsprogrammen und der Griechenlandhilfe der Erfolg nicht sichergestellt. Griechenland befand sich aber insgesamt auf einem guten Weg. Nach sechs Jahren der Rezession konnte erstmals im Jahr 2014 ein Wirtschaftswachstum von 1,0 Prozent erzielt werden. Für die Jahre 2015 und 2016 wurde ein Wachstum von 2,5 Prozent und 3,6 Prozent prognostiziert, das jetzt in weite Ferne gerückt ist.","Mortler, Marlene",CSU,Aid_Success,1,Policy
3149,2015-02-27,205,EoV,"Zwar war auch bislang bei den Anpassungsprogrammen und der Griechenlandhilfe der Erfolg nicht sichergestellt. Griechenland befand sich aber insgesamt auf einem guten Weg. Nach sechs Jahren der Rezession konnte erstmals im Jahr 2014 ein Wirtschaftswachstum von 1,0 Prozent erzielt werden. Für die Jahre 2015 und 2016 wurde ein Wachstum von 2,5 Prozent und 3,6 Prozent prognostiziert, das jetzt in weite Ferne gerückt ist.","Mortler, Marlene",CSU,Aid_Growth,1,Policy
2504,2015-02-27,205,EoV,"Da die griechische Regierung die in den bisherigen Verträgen gegebene Flexibilität nutzen und auch die „soziale Fairness” verbessern will, hängt die Zustimmungsfähigkeit ganz maßgeblich davon ab, ob die griechische Reformagenda das klare Bekenntnis zur Fortsetzung des bisherigen Reformprogramms auch trägt.","Mortler, Marlene",CSU,Aid_Social fairness,1,Policy
2507,2015-02-27,205,EoV,"Griechenland muss in den nächsten Wochen eine realistische und tragfähige Reformagenda vorlegen. Die Auszahlungen der restlichen Beträge aus dem laufenden Programm oder Verhandlungen über eine mögliche Folgevereinbarung kommen nur dann in Betracht, wenn es sich bei den Erklärungen der griechischen Regierung nicht nur um Lippenbekenntnisse handelt, sondern Griechenland den eingeschlagenen Anpassungsprozess fortführt.","Mortler, Marlene",CSU,Greece_Reforms_Structural,1,Policy
2508,2015-02-27,205,EoV,Korruptionsbekämpfung,"Mortler, Marlene",CSU,Greece_Fight corruption/clientelism/tax evasion,1,Policy
2509,2015-02-27,205,EoV,verbesserte Steuererhebung nebst verbessertem Steuereinzug,"Mortler, Marlene",CSU,Greece_Reforms_Tax system,1,Policy
2510,2015-02-27,205,EoV,Optimierung der öffentlichen Verwaltung,"Mortler, Marlene",CSU,Greece_Reforms_Administration,1,Policy
2513,2015-02-27,205,EoV,"Erstmals würde eine echte „Bail-Out-Union“ eingeführt werden, also eine echte verlorene staatliche Finanzierung eines EU-Mitglieds durch andere EU-Mitglieder. Dies ist nach Artikel 125 AEUV verboten.
","Mortler, Marlene",CSU,EU_No bailout clause,1,Policy
2514,2015-02-27,205,EoV,"Die Europäische Union im Allgemeinen und die europäische Währungsunion im Besonderen werden sich dauerhaft nur dann erfolgreich behaupten können, wenn feste Regeln gelten, die die Stabilität sicherstellen. Sollten Griechenland Sonderrechte eingeräumt werden, würden Forderungen weiterer Eurogruppenmitglieder nach Sonderregelungen folgen. Wenn die bestehenden Regelungen für Griechenland nicht mehr gelten, werden EU-Mitgliedstaaten auch bei der Frage der Einhaltung der Maastricht-Kriterien und den länderspezifischen Empfehlungen Sonderrechte einfordern","Mortler, Marlene",CSU,EU_Rules,1,Polity
2604,2015-02-27,205,EoV,"Wenn die bestehenden Regelungen für Griechenland nicht mehr gelten, werden EU-Mitgliedstaaten auch bei der Frage der Einhaltung der Maastricht-Kriterien und den länderspezifischen Empfehlungen Sonderrechte einfordern","Mortler, Marlene",CSU,EU_SGP_Enforcement,1,Policy
2518,2015-02-27,221,EoV,diese Verlängerung der Bereitstellungsfrist im Rahmen der bestehenden Hilfsvereinbarung zwischen der Europäischen Finanzstabilisierungsfazilität (EFSF) und Griechenland ausschließlich dem erfolgreichen Abschluss des jetzt laufenden Anpassungsprogramms dient,CDU,CDU,Aid_Extension,1,Policy
2519,2015-02-27,221,EoV,"in dieser Verlängerungszeit jede unkonditionierte Brückenfinanzierung vermieden wird und deshalb noch offene Auszahlungen erst erfolgen, wenn die im bestehenden Memorandum of Understanding und im Programm des IWF festgeschriebenen Bedingungen zum erfolgreichen Abschluss des Programms ausreichend erfüllt sind,
c)  die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen,
d)  der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten",CDU,CDU,Aid_Conditionality,1,Policy
2603,2015-02-27,221,EoV,"die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen",CDU,CDU,Aid_Monitoring,1,Policy
2522,2015-02-27,221,EoV,"die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen,
d)  der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten",CDU,CDU,Crisis management_Troika,1,Politics
2524,2015-02-27,221,EoV,"der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten",CDU,CDU,Fiscal consolidation_Greece,1,Policy
2671,2015-02-27,221,EoV,soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden,CDU,CDU,Aid_National sovereignty,1,Policy
2523,2015-02-27,221,EoV,"die Hellenische Republik ihren Rückzahlungsverpflichtungen gegenüber ihren Gläubigern, einschließlich der Griechischen Darlehensvereinbarung von 2010 und des mit der EFSF geschlossenen Kreditvertrages von 2012, rechtzeitig und vollständig nachkommt",CDU,CDU,Greece_Debt relief,0,Policy
2520,2015-02-27,221,EoV,"Verhandlungen über eine etwaige Anschlussvereinbarung für die Zeit nach der viermonatigen Verlängerung mit dem Ziel, den Marktzugang Griechenlands wiederherzustellen, nur geführt werden, wenn die bestehenden Beteiligungsrechte der nationalen Parlamente gewahrt sind",CDU,CDU,EU_National parliaments,1,Politics
2521,2015-02-27,221,EoV,"Verhandlungen über eine etwaige Anschlussvereinbarung für die Zeit nach der viermonatigen Verlängerung mit dem Ziel, den Marktzugang Griechenlands wiederherzustellen, nur geführt werden, wenn die bestehenden Beteiligungsrechte der nationalen Parlamente gewahrt sind",CDU,CDU,Aid_Last time,0,Policy
2525,2015-02-27,227,EoV,diese Verlängerung der Bereitstellungsfrist im Rahmen der bestehenden Hilfsvereinbarung zwischen der Europäischen Finanzstabilisierungsfazilität (EFSF) und Griechenland ausschließlich dem erfolgreichen Abschluss des jetzt laufenden Anpassungsprogramms dient,"Koschyk, Hartmut",CSU,Aid_Extension,1,Policy
2526,2015-02-27,227,EoV,"in dieser Verlängerungszeit jede unkonditionierte Brückenfinanzierung vermieden wird und deshalb noch offene Auszahlungen erst erfolgen, wenn die im bestehenden Memorandum of Understanding und im Programm des IWF festgeschriebenen Bedingungen zum erfolgreichen Abschluss des Programms ausreichend erfüllt sind,
c)  die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen,
d)  der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten","Koschyk, Hartmut",CSU,Aid_Conditionality,1,Policy
2602,2015-02-27,227,EoV,"die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen","Koschyk, Hartmut",CSU,Aid_Monitoring,1,Policy
2528,2015-02-27,227,EoV,"die in der von Griechenland jetzt vorgelegten Liste enthaltenen Reformbereiche spezifiziert, unter anderem durch einen Zeitplan ergänzt und dabei von der Troika auf die Vereinbarkeit mit dem heutigen Programm überprüft werden, um eine ausreichende Erfüllung der Programmbedingungen und einen erfolgreichen Abschluss der laufenden Programmüberprüfung zu ermöglichen,
d)  der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten","Koschyk, Hartmut",CSU,Crisis management_Troika,1,Politics
2527,2015-02-27,227,EoV,"der erfolgreiche Abschluss dieser Programmüberprüfung eine erneute Prüfung der Schuldentragfähigkeit mit einschließt mit dem Ziel, die Gesamtverschuldung bis zum Jahr 2020 auf einen tragfähigen Stand abzusenken – soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden, die vereinbarten Fiskalziele sind einzuhalten","Koschyk, Hartmut",CSU,Fiscal consolidation_Greece,1,Policy
2670,2015-02-27,227,EoV,soziale Maßnahmen mit fiskalischen Auswirkungen können deshalb nur in Abstimmung mit der Troika umgesetzt werden,"Koschyk, Hartmut",CSU,Aid_National sovereignty,1,Policy
2529,2015-02-27,227,EoV,"die Hellenische Republik ihren Rückzahlungsverpflichtungen gegenüber ihren Gläubigern, einschließlich der Griechischen Darlehensvereinbarung von 2010 und des mit der EFSF geschlossenen Kreditvertrages von 2012, rechtzeitig und vollständig nachkommt","Koschyk, Hartmut",CSU,Greece_Debt relief,0,Policy
2530,2015-02-27,227,EoV,"Verhandlungen über eine etwaige Anschlussvereinbarung für die Zeit nach der viermonatigen Verlängerung mit dem Ziel, den Marktzugang Griechenlands wiederherzustellen, nur geführt werden, wenn die bestehenden Beteiligungsrechte der nationalen Parlamente gewahrt sind","Koschyk, Hartmut",CSU,Aid_Last time,0,Policy
2531,2015-02-27,227,EoV,"Verhandlungen über eine etwaige Anschlussvereinbarung für die Zeit nach der viermonatigen Verlängerung mit dem Ziel, den Marktzugang Griechenlands wiederherzustellen, nur geführt werden, wenn die bestehenden Beteiligungsrechte der nationalen Parlamente gewahrt sind","Koschyk, Hartmut",CSU,EU_National parliaments,1,Politics
